issn_1,issn_2,quartile,title,h_index,category
15733343,00911674,Q1,Clinical Social Work Journal,51,
20926790,20926782,Q1,International Journal of Naval Architecture and Ocean Engineering,50,
13468138,03852407,Q1,Journal of Dermatology,86,
00160032,,Q1,Journal of the Franklin Institute,111,
15455017,15455009,Q1,Pediatric Blood and Cancer,133,
14322048,00320935,Q1,Planta,194,
23639520,23639512,Q1,Progress in Additive Manufacturing,45,
09736883,22133453,Q2,Journal of Clinical and Experimental Hepatology,54,
15504859,,Q1,ACM Transactions on Sensor Networks,77,
13091042,,Q1,Atmospheric Pollution Research,78,
09696016,14753995,Q1,International Transactions in Operational Research,70,
22113681,,Q1,Journal of Applied Research in Memory and Cognition,55,
10298649,20454147,Q1,Musicae Scientiae,51,
16010825,1354523X,Q1,Oral Diseases,109,
23529385,,Q1,Remote Sensing Applications: Society and Environment,60,
1475682X,00380245,Q1,Sociological Inquiry,68,
16642295,,Q2,Frontiers in Neurology,118,
15392031,01920790,Q2,Journal of Clinical Gastroenterology,135,
10766332,18784046,Q1,Academic Radiology,113,
23637064,14359871,Q1,Demographic Research,85,
11208694,14422050,Q1,Diseases of the Esophagus,79,
14609584,12687731,Q1,Foot and Ankle Surgery,56,
0721832X,1435702X,Q1,Graefe's Archive for Clinical and Experimental Ophthalmology,120,
21642850,,Q1,Health Psychology and Behavioral Medicine,22,
21642591,,Q1,Translational Vision Science and Technology,49,
1743422X,,Q1,Virology Journal,104,
22137173,22137165,Q2,Journal of Global Antimicrobial Resistance,55,
2513843X,,Q1,Evolutionary Human Sciences,18,
20954719,20523289,Q1,High Power Laser Science and Engineering,39,
17494869,17494877,Q1,Integrative Zoology,47,
17589037,18347649,Q1,International Journal of Accounting and Information Management,41,
23248386,23248378,Q1,International Journal of Rail Transportation,35,
0019042X,16134141,Q1,IRAL - International Review of Applied Linguistics in Language Teaching,55,
13876988,15725448,Q1,Journal of Comparative Policy Analysis: Research and Practice,39,
1728869X,,Q1,Journal of Exercise Science and Fitness,35,
01676636,,Q1,Mechanics of Materials,130,
1471695X,10204067,Q1,Refugee Survey Quarterly,36,
20466102,20466099,Q1,Smart and Sustainable Built Environment,36,
21964092,,Q1,Geoscience Letters,35,
16125681,16134877,Q1,Journal of Politeness Research,41,
18759114,02770008,Q1,Pharmacotherapy,130,
20458827,,Q2,MicrobiologyOpen,65,
16879678,1687966X,Q2,Stem Cells International,103,
17464358,,Q1,International Breastfeeding Journal,60,
15731804,09577572,Q1,International Journal of Technology and Design Education,60,
20030177,20020244,Q1,Journal for Person-Oriented Research,8,
18716784,18764347,Q1,New Biotechnology,111,
10884165,,Q1,Representation Theory,37,
15584488,02709295,Q1,Seminars in Nephrology,106,
0969594X,1465329X,Q1,"Assessment in Education: Principles, Policy and Practice",62,
00063363,15297268,Q1,Biology of Reproduction,210,
19314523,19314531,Q1,Communications in Number Theory and Physics,36,
09367195,15222608,Q1,GAMM Mitteilungen,27,
18733476,03785173,Q1,International Journal of Pharmaceutics,268,
15307972,10996362,Q1,Journal of Sandwich Structures and Materials,58,
19882807,11391138,Q1,Revista Matematica Complutense,28,
18663389,18663370,Q2,Current Topics in Behavioral Neurosciences,76,
02707306,10985549,Q2,Molecular and Cellular Biology,361,
18735452,08939659,Q1,Applied Mathematics Letters,116,
2667114X,,Q1,Current Research in Parasitology and Vector-Borne Diseases,15,
10959947,10504648,Q1,Fish and Shellfish Immunology,163,
1936055X,19360568,Q1,Head and Neck Pathology,73,
10784659,15505022,Q1,Journal of Public Health Management and Practice,63,
01918141,,Q1,Journal of Structural Geology,151,
10749039,15327884,Q1,"Mind, Culture, and Activity",65,
10976817,01945998,Q1,Otolaryngology - Head and Neck Surgery,150,
14752727,13689800,Q1,Public Health Nutrition,173,
1178704X,,Q2,Application of Clinical Genetics,43,
15547914,,Q2,Gastroenterology and Hepatology,61,
25755609,,Q2,Psychiatric Research and Clinical Practice,13,
01631918,,-,Technical Digest - International Electron Devices Meeting,129,
10662316,19361351,Q1,American Journal of Criminal Justice,47,
09636897,15553892,Q1,Cell Transplantation,120,
19883293,11343478,Q1,Comunicar,61,
18780334,18714021,Q1,Diabetes and Metabolic Syndrome: Clinical Research and Reviews,92,
12623377,12928119,Q1,"ESAIM - Control, Optimisation and Calculus of Variations",69,
09349723,14354373,Q1,European Journal of Clinical Microbiology and Infectious Diseases,127,
17425255,,Q1,Expert Opinion on Drug Metabolism and Toxicology,104,
24680133,,Q1,Journal of Ocean Engineering and Science,39,
01675133,14774593,Q1,Journal of Semantics,52,
24734209,00942405,Q1,Medical Physics,218,
24153443,24153435,Q1,Mining of Mineral Deposits,23,
17686733,21167176,Q1,Quantitative InfraRed Thermography Journal,32,
14733277,14733285,Q1,Children's Geographies,69,
25692925,,Q1,IACR Transactions on Cryptographic Hardware and Embedded Systems,48,
15495787,,Q1,Probability Surveys,46,
2053051X,00046264,Q2,Publications of the Astronomical Society of Japan,112,
07380593,,Q1,International Journal of Educational Development,77,
23299185,,Q1,JBJS Reviews,45,
00223115,,Q1,Journal of Nuclear Materials,174,
03059049,14680084,Q1,Oxford Bulletin of Economics and Statistics,88,
15517411,,Q1,Research in Social and Administrative Pharmacy,74,
24725552,24725560,Q1,SLAS Discovery,38,
2772655X,,Q1,World Development Sustainability,13,
10597700,15733599,Q2,Journal of Genetic Counseling,67,
14326981,14363771,Q1,Clinical Oral Investigations,108,
08867356,15481360,Q1,Cultural Anthropology,96,
16549716,16549880,Q1,Global Health Action,76,
20436238,20436246,Q1,Journal of Family Business Management,35,
18785166,18785158,Q1,Review of Philosophy and Psychology,48,
2405805X,,Q1,Synthetic and Systems Biotechnology,42,
2005940X,20934939,Q2,Journal of Movement Disorders,20,
16159861,16159853,Q2,Proteomics,186,
2694247X,,Q1,ACS Organic and Inorganic Au,15,
1868596X,18688551,Q1,Altex,69,
0003004X,19453027,Q1,American Mineralogist,164,
14736543,10624821,Q1,Current Opinion in Nephrology and Hypertension,109,
14653435,01418211,Q1,European Journal of Education,63,
26737647,,Q1,Frontiers in Bioinformatics,17,
03635023,15316564,Q1,Journal of Hand Surgery,142,
14738376,,Q1,"Journal of Hospitality, Leisure, Sport and Tourism Education",46,
18761070,,Q1,Journal of the Taiwan Institute of Chemical Engineers,123,
00281522,21614296,Q1,"Navigation, Journal of the Institute of Navigation",59,
15262375,15264637,Q1,Pain Medicine,128,
17424690,,Q1,Retrovirology,100,
26376105,,Q1,ACS Applied Polymer Materials,63,
15213765,09476539,Q1,Chemistry - A European Journal,279,
01051873,16000536,Q1,Contact Dermatitis,112,
10226877,14219891,Q1,European Addiction Research,64,
02666138,15323099,Q1,Midwifery,91,
27775860,,Q1,Open Journal of Mathematical Optimization,5,
15737829,01675923,Q1,Population Research and Policy Review,63,
24709239,,Q2,Epilepsia Open,37,
25718797,,Q1,Clean Technologies,27,
22286497,,Q1,Health Promotion Perspectives,28,
14734257,03066800,Q1,Journal of Medical Ethics,93,
14230003,0304324X,Q2,Gerontology,120,
01652478,18790542,Q2,Immunology Letters,114,
18736335,13591789,Q1,Aggression and Violent Behavior,137,
21604096,2160410X,Q1,Couple and Family Psychology: Research and Practice,18,
11244909,15901262,Q1,Eating and Weight Disorders,66,
15537250,,Q1,Joint Commission Journal on Quality and Patient Safety,89,
1753318X,,Q1,Journal of Flood Risk Management,59,
18729711,0161813X,Q1,NeuroToxicology,137,
25208969,25208977,Q1,Perspectives on Behavior Science,46,
24721972,,Q2,Journal of the Endocrine Society,50,
15454290,00846570,Q1,Annual Review of Anthropology,151,
01433334,14602180,Q1,Carcinogenesis,227,
1879114X,01492918,Q1,Clinical Therapeutics,153,
09277765,18734367,Q1,Colloids and Surfaces B: Biointerfaces,207,
03055698,14653400,Q1,Educational Studies,58,
19450826,1049510X,Q1,Ethnicity and Disease,82,
24697311,,Q1,IEEE Transactions on Radiation and Plasma Medical Sciences,40,
20793200,,Q1,Journal of Intelligence,32,
07437315,10960848,Q1,Journal of Parallel and Distributed Computing,111,
03445607,14372320,Q1,Neurosurgical Review,77,
10991530,10456740,Q1,Permafrost and Periglacial Processes,95,
17382696,22125469,Q1,Tissue Engineering and Regenerative Medicine,43,
26438909,,Q2,Aging and Cancer,8,
25144820,,Q2,Journal of Cognition,22,
00955108,15579840,Q1,Clinics in Perinatology,100,
22120122,,Q1,Economics of Transportation,29,
14765543,07438346,Q1,Journal of Perinatology,119,
00243795,,Q1,Linear Algebra and Its Applications,114,
22885048,22884300,Q1,Journal of Computational Design and Engineering,53,
02755408,14751313,Q1,Ophthalmic and Physiological Optics,88,
00399140,18733573,Q1,Talanta,192,
14321777,09388990,Q2,Mammalian Genome,106,
17405025,14707330,Q1,Cancer Imaging,69,
13631950,14736519,Q1,Current Opinion in Clinical Nutrition and Metabolic Care,141,
19739095,19739087,Q1,European Journal of Physical and Rehabilitation Medicine,79,
2297055X,,Q1,Frontiers in Cardiovascular Medicine,81,
1066033X,,Q1,IEEE Control Systems,135,
18157920,10273719,Q1,International Journal of Tuberculosis and Lung Disease,124,
00991333,,Q1,Journal of Academic Librarianship,72,
10529284,10991298,Q1,Journal of Community and Applied Social Psychology,74,
10810730,10870415,Q1,Journal of Health Communication,113,
01641212,,Q1,Journal of Systems and Software,135,
19427905,19427891,Q1,Population Health Management,52,
14617439,13624806,Q1,Theoretical Criminology,93,
03116999,,Q1,Australian Educational Researcher,47,
09597743,14740540,Q1,Cambridge Archaeological Journal,59,
22964185,,Q1,Frontiers in Bioengineering and Biotechnology,119,
26670127,26670135,Q1,Implementation and Replication Studies in Mathematics Education,6,
09266690,,Q1,Industrial Crops and Products,186,
07435584,15526895,Q1,Journal of Adolescent Research,96,
23735082,23735090,Q1,Learning: Research and Practice,18,
17512271,1751228X,Q1,"Mind, Brain, and Education",50,
27246442,27246051,Q1,Minerva Urology and Nephrology,40,
25160230,,Q1,Nanoscale Advances,73,
14799723,14799731,Q2,Chronic Respiratory Disease,54,
21586578,2158656X,Q1,ACM Transactions on Management Information Systems,42,
2666061X,,Q1,"Arthroscopy, Sports Medicine, and Rehabilitation",21,
13616587,07413335,Q1,Plasma Physics and Controlled Fusion,124,
17465680,17465699,Q1,Society and Business Review,19,
07311214,15338673,Q1,Sociological Perspectives,74,
21623279,21579032,Q2,Brain and Behavior,69,
00039888,14682044,Q1,Archives of Disease in Childhood,169,
09638288,14645165,Q1,Disability and Rehabilitation,140,
00206539,1875595X,Q1,International Dental Journal,81,
20935552,20936214,Q1,Journal of Pharmaceutical Investigation,45,
21919097,21919089,Q1,Nanotechnology Reviews,70,
17446198,00296473,Q1,Nursing Forum,56,
15687759,,Q1,Phenomenology and the Cognitive Sciences,59,
14770334,09622802,Q1,Statistical Methods in Medical Research,109,
00493848,18792472,Q2,Thrombosis Research,134,
18793649,15371891,Q2,Vascular Pharmacology,111,
18794920,18794912,Q1,European Journal for Philosophy of Science,32,
11782005,11769106,Q1,International Journal of COPD,94,
15299740,15299732,Q1,Journal of Trauma and Dissociation,61,
19391676,08916640,Q1,Journal of Veterinary Internal Medicine,130,
26417650,,Q1,Kidney360,26,
13144057,13144049,Q1,MycoKeys,37,
01469592,15394794,Q1,Optics Letters,305,
25722611,,Q1,Plants People Planet,35,
14789299,14789302,Q1,Political Studies Review,45,
1873328X,00325910,Q1,Powder Technology,181,
15374521,01485717,Q1,Sexually Transmitted Diseases,115,
03044149,,Q1,Stochastic Processes and their Applications,89,
24682942,,Q2,Cancer Treatment and Research Communications,29,
15590100,1355008X,Q2,Endocrine,107,
27133745,,Q2,Journal of Creativity,10,
23294884,23294892,Q1,International Journal of Business Communication,65,
02668920,18784275,Q1,Probabilistic Engineering Mechanics,94,
20144350,02141493,Q1,Publicacions Matematiques,29,
17534658,17534666,Q1,Therapeutic Advances in Respiratory Disease,55,
0734242X,10963669,Q1,Waste Management and Research,107,
07410395,10982272,Q2,Genetic Epidemiology,108,
10436871,,-,Proceedings - Symposium on Logic in Computer Science,72,
14320541,01784617,Q1,Algorithmica,84,
20927843,19760280,Q1,Biochip Journal,37,
14320843,03445704,Q1,Cancer Chemotherapy and Pharmacology,127,
1740388X,14724790,Q1,Comparative European Politics,44,
10917683,07481187,Q1,Death Studies,85,
26376407,,Q1,"IEEE Transactions on Biometrics, Behavior, and Identity Science",30,
26673053,,Q1,Intelligent Systems with Applications,28,
08830355,,Q1,International Journal of Educational Research,86,
0925854X,,Q1,Natural Language Semantics,55,
11792019,11745878,Q1,Paediatric Drugs,72,
15309576,15579271,Q1,Public Performance and Management Review,42,
01620436,15737837,Q1,Qualitative Sociology,69,
22124934,22124926,Q2,Advances in Biological Regulation,72,
08852014,,Q2,Cognitive Development,96,
13572725,18785875,Q2,International Journal of Biochemistry and Cell Biology,211,
14760711,,Q1,Annals of Clinical Microbiology and Antimicrobials,75,
03233847,15214036,Q1,Biometrical Journal,80,
13854046,17444144,Q1,Clinical Neuropsychologist,101,
15513963,15513955,Q1,Foundations and Trends in Human-Computer Interaction,31,
23796146,,Q1,Learning Health Systems,25,
15438384,15438392,Q1,Molecular Pharmaceutics,163,
2044835X,0261510X,Q2,British Journal of Developmental Psychology,95,
19705557,19705565,Q2,Oncology Reviews,32,
14320614,01757598,Q1,Applied Microbiology and Biotechnology,281,
17585872,17585864,Q1,Asia-Pacific Psychiatry,37,
14693690,09548963,Q1,Cultural Trends,39,
13614916,14740044,Q1,European Review of Economic History,44,
20569920,,Q1,International Journal of Retina and Vitreous,36,
07363761,,Q1,Journal of Consumer Marketing,122,
03044068,18731538,Q1,Journal of Mathematical Economics,48,
17464811,,Q1,Plant Methods,103,
27728293,,Q2,Journal of Allergy and Clinical Immunology: Global,9,
18671314,18671306,Q2,Probiotics and Antimicrobial Proteins,63,
00167398,14754959,Q1,Geographical Journal,79,
10726349,17517613,Q1,Geosynthetics International,71,
23671726,23671734,Q1,Journal of Applied and Computational Topology,17,
00298549,14321939,Q1,Oecologia,227,
26673215,,Q1,SSM - Qualitative Research in Health,16,
23525541,,Q1,Sustainable Chemistry and Pharmacy,59,
20406231,20406223,Q1,Therapeutic Advances in Chronic Disease,54,
14783363,14783371,Q1,Total Quality Management and Business Excellence,100,
26942445,,Q1,ACS Physical Chemistry Au,14,
19481985,19481993,Q1,Asian American Journal of Psychology,43,
14332981,09366555,Q1,Clinical Oncology,94,
00144835,10960007,Q1,Experimental Eye Research,153,
14249294,14249286,Q1,Milan Journal of Mathematics,31,
0091732X,19351038,Q1,Review of Research in Education,81,
01728172,1437160X,Q2,Rheumatology International,94,
15372197,00029122,Q1,American Journal of Botany,178,
26673797,20970242,Q1,Biomimetic Intelligence and Robotics,13,
17510759,,Q1,BioPsychoSocial Medicine,43,
09690239,,Q1,Cellulose,167,
15588033,10492127,Q1,Journal of Management Accounting Research,35,
14697815,0143814X,Q1,Journal of Public Policy,58,
26731665,26731673,Q1,Microbial Physiology,88,
27725286,,Q1,Neuroscience Informatics,17,
13880209,17445116,Q1,Pharmaceutical Biology,96,
14993872,,Q2,Hepatobiliary and Pancreatic Diseases International,59,
00081221,,Q1,California Law Review,68,
21107017,,Q1,International Economics,38,
10725245,15733424,Q1,International Journal of Stress Management,77,
22124438,,Q1,Journal of the World Federation of Orthodontists,19,
1569190X,,Q1,Simulation Modelling Practice and Theory,90,
17455065,17455057,Q1,Women's Health,56,
15590275,15426416,Q1,Clinical Proteomics,45,
00113921,14617064,Q1,Current Sociology,86,
2504446X,,Q1,Drones,59,
00400912,,Q1,Education and Training,91,
2296858X,,Q1,Frontiers in Medicine,102,
15579611,00189316,Q1,IEEE Transactions on Broadcasting,92,
22113207,,Q1,International Journal for Parasitology: Drugs and Drug Resistance,52,
01485598,1573689X,Q1,Journal of Medical Systems,120,
27906760,27907384,Q1,Nano TransMed,8,
15523381,00027642,Q1,American Behavioral Scientist,139,
17574331,17574323,Q1,Asia-Pacific Journal of Business Administration,35,
14653346,01425692,Q1,British Journal of Sociology of Education,93,
